0.00	8.14
0.10	8.21
0.20	7.86
0.30	7.98
0.40	7.90
0.50	7.51
1.00	7.55
1.10	7.75
1.20	7.69
1.30	7.92
1.40	7.85
1.50	7.67
2.00	7.70
2.10	7.79
2.20	7.58
2.30	7.72
2.40	7.73
2.50	7.56
3.00	7.75
3.10	7.45
3.20	7.79
3.30	7.64
3.40	7.39
3.50	7.67
4.00	7.68
4.10	7.43
4.20	7.68
4.30	7.65
4.40	7.53
4.50	7.61
5.00	7.47
5.10	7.58
5.20	7.52
5.30	7.55
5.40	7.59
5.50	7.69
6.00	7.33
6.10	7.68
6.20	7.50
6.30	7.49
6.40	7.71
6.50	7.49
7.00	7.30
7.10	7.51
7.20	7.66
7.30	7.45
7.40	7.43
7.50	7.41
8.00	7.48
8.10	7.43
8.20	7.60
8.30	7.56
8.40	7.51
8.50	7.45
9.00	7.72
9.10	7.43
9.20	7.40
9.30	7.83
9.40	7.65
9.50	7.77
10.00	7.73
10.10	7.99
10.20	7.79
10.30	7.87
10.40	7.81
10.50	7.85
11.00	7.72
11.10	7.77
11.20	7.93
11.30	7.73
11.40	7.97
11.50	7.84
12.00	8.10
12.10	8.00
12.20	8.30
12.30	8.29
12.40	8.37
12.50	8.32
13.00	8.26
13.10	8.34
13.20	8.32
13.30	8.34
13.40	8.50
13.50	8.60
14.00	8.51
14.10	8.50
14.20	8.51
14.30	8.40
14.40	8.24
14.50	8.06
15.00	8.14
15.10	8.17
15.20	8.13
15.30	8.17
15.40	8.00
15.50	8.08
16.00	8.19
16.10	8.13
16.20	8.07
16.30	8.11
16.40	8.15
16.50	8.06
17.00	8.23
17.10	8.08
17.20	8.20
17.30	8.19
17.40	7.87
17.50	8.23
18.00	8.14
18.10	8.22
18.20	8.11
18.30	8.53
18.40	8.52
18.50	8.18
19.00	8.15
19.10	7.98
19.20	8.27
19.30	8.40
19.40	8.36
19.50	8.32
20.00	8.79
20.10	8.55
20.20	8.66
20.30	8.56
20.40	8.75
20.50	9.01
21.00	8.88
21.10	8.72
21.20	8.91
21.30	8.75
21.40	8.87
21.50	8.81
22.00	8.71
22.10	8.84
22.20	8.82
22.30	8.64
22.40	8.61
22.50	8.70
23.00	8.67
23.10	8.60
23.20	8.35
23.30	8.39
23.40	8.39
23.50	8.16
